delivery_time
42.31666666666667
75.0
38.56666666666667
31.616666666666667
37.833333333333336
47.46666666666667
50.75
45.5
43.583333333333336
52.7
39.766666666666666
24.866666666666667
39.88333333333333
61.55
37.916666666666664
61.666666666666664
34.766666666666666
30.7
58.766666666666666
40.266666666666666
48.483333333333334
37.983333333333334
72.56666666666666
35.63333333333333
34.766666666666666
24.733333333333334
76.96666666666667
41.18333333333333
35.916666666666664
49.53333333333333
44.333333333333336
58.65
40.416666666666664
58.0
31.75
53.35
49.18333333333333
33.18333333333333
68.7
44.333333333333336
47.61666666666667
74.7
72.35
31.75
53.18333333333333
41.03333333333333
39.28333333333333
59.583333333333336
71.98333333333333
46.38333333333333
31.266666666666666
43.88333333333333
53.1
25.7
40.56666666666667
42.416666666666664
34.983333333333334
46.2
25.716666666666665
22.9
33.38333333333333
41.71666666666667
61.1
28.933333333333334
39.833333333333336
73.78333333333333
46.06666666666667
43.13333333333333
34.85
31.066666666666666
34.7
35.88333333333333
51.81666666666667
60.61666666666667
28.083333333333332
58.083333333333336
54.4
42.333333333333336
107.89383333333342
34.55
83.75
30.25
40.833333333333336
44.15
54.45
64.7
86.51666666666667
31.766666666666666
30.833333333333332
41.85
58.11666666666667
37.31666666666667
56.78333333333333
30.766666666666666
41.8
59.733333333333334
28.483333333333334
32.68333333333333
94.76666666666667
26.216666666666665
102.96666666666667
65.65
41.63333333333333
32.6
70.4
39.63333333333333
48.65
42.06666666666667
29.766666666666666
20.866666666666667
29.7
61.85
42.78333333333333
39.5
48.416666666666664
37.38333333333333
40.95
34.483333333333334
88.78333333333333
54.06666666666667
86.58333333333333
30.95
60.0
80.98333333333333
36.81666666666667
46.016666666666666
53.733333333333334
62.46666666666667
59.71666666666667
40.3
32.733333333333334
59.21666666666667
19.35
82.8
53.75
42.13333333333333
44.733333333333334
48.88333333333333
29.666666666666668
55.28333333333333
44.333333333333336
77.06666666666666
43.11666666666667
38.1
73.98333333333333
48.5
44.15
24.75
33.71666666666667
44.333333333333336
36.0
43.53333333333333
58.733333333333334
34.7
55.916666666666664
56.05
26.2
86.9
54.266666666666666
45.18333333333333
42.2
24.183333333333334
90.28333333333333
35.46666666666667
47.666666666666664
33.516666666666666
107.89383333333342
25.316666666666666
33.86666666666667
59.666666666666664
35.28333333333333
60.75
26.55
42.983333333333334
34.93333333333333
